"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"	"cell.type"	"class"
7.39147081005924e-07	-4.27956371627875	0.078	0.326	0.0148849439172973	"Cadm4"	"skeletal muscle satellite cell"	"3m.vs.1m"
8.06065172522256e-07	-0.753369859315881	0.819	0.891	0.0162325404442532	"Hmgn1"	"skeletal muscle satellite cell"	"3m.vs.1m"
8.1266853446187e-07	-0.731743031026664	0.767	0.891	0.0163655189469931	"Atp5a1"	"skeletal muscle satellite cell"	"3m.vs.1m"
8.80759231756817e-07	1.79059233441008	0.362	0.125	0.0177367294091188	"Sc4mol"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.01885621811475e-06	0.406857887258389	1	1	0.0205177265203949	"Rpl18"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.30202699321699e-06	0.326157883094896	1	1	0.0262202195894038	"Rpl36a"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.34781636108218e-06	1.05344918131556	0.733	0.467	0.027142325879473	"Vcam1"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.46495466736488e-06	-3.82443192402907	0.138	0.38	0.0295012570913939	"Osgin1"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.52962030967804e-06	0.302482631644384	1	1	0.0308034937962963	"Rpl17"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.5890616556943e-06	2.64512792980318	0.293	0.087	0.0320005236223718	"Fdps"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.62757102814684e-06	-1.26950276531189	0.319	0.587	0.0327760253648211	"Rian"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.63208383305855e-06	0.368744482074737	1	1	0.032866904230133	"Rpl24"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.73626995072616e-06	5.20315678813639	0.276	0.082	0.0349650042677235	"Sbsn"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.75453902079527e-06	-1.13058732517342	0.164	0.424	0.0353329068007752	"Pfdn4"	"skeletal muscle satellite cell"	"3m.vs.1m"
1.8937209125807e-06	-0.715506584582875	0.474	0.739	0.0381357517375502	"Drap1"	"skeletal muscle satellite cell"	"3m.vs.1m"
2.02503562943921e-06	-2.08181580433234	0.147	0.391	0.0407801675056469	"Sox11"	"skeletal muscle satellite cell"	"3m.vs.1m"
2.24394813708988e-06	1.15768763436449	0.552	0.31	0.045188627584716	"Emd"	"skeletal muscle satellite cell"	"3m.vs.1m"
2.25152619979302e-41	1.87329899925765	0.779	0.071	4.53412346114318e-37	"Plac9"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.63873594596258e-33	-1.1055462143646	0.752	0.995	5.31388644797944e-29	"Sparc"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.78351736625914e-29	-1.11633292468257	0.49	0.957	1.76882472721727e-24	"Col3a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.42849791497197e-25	-1.64105463716528	0.421	0.913	8.91810910117055e-21	"Itm2a"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.78362033357494e-24	-0.80246900187882	0.186	0.783	1.16470546277532e-19	"Col1a2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.36871935384188e-21	-0.759089525245022	0.083	0.598	2.75632703476677e-17	"Col1a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.97517881813262e-21	-0.905387769010463	1	1	1.20328151039555e-16	"Malat1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.27080483812625e-19	0.659304284988472	1	1	4.57294678301865e-15	"Rps19"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.9297749738814e-19	1.28110913825218	1	1	5.89998084240237e-15	"Rps21"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.98247142649871e-18	1.02096771927193	1	1	1.00337009586831e-13	"Rps12"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.26643340177869e-17	0.676239531911831	1	1	1.06055435845019e-12	"Rpl37"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.0645607811033e-16	-1.08182013121052	0.248	0.685	1.22128125009858e-11	"Col6a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.53449667265733e-15	6.15669164674536	0.386	0.043	3.09016939939733e-11	"Rhoh"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.50040460136946e-15	0.984317515648153	1	1	5.03531478623782e-11	"Rplp1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.10273244412896e-14	0.938957728885486	1	1	2.22068259598691e-10	"Rps28"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.1936365069941e-14	0.760198313740787	1	1	6.43134519778473e-10	"Rps15"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.46249124968391e-14	-1.55381947096141	0.159	0.592	8.98656487861345e-10	"Smc6"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.68442352220518e-14	0.999420699433098	0.883	0.69	9.43349208901679e-10	"S100a6"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.00467698823101e-14	3.16127454155289	0.593	0.272	1.61198185188996e-09	"Ccl19"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.8185099846263e-14	-0.344113257228952	0.11	0.511	1.97725154070404e-09	"Mest"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.80263033232607e-13	-1.49080472283812	0.083	0.462	3.63013696323824e-09	"Igf1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.27103171957063e-13	-0.936479257047651	0.214	0.609	4.57340367687134e-09	"Mmp2"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.67082659180751e-13	0.607106763806176	1	1	5.37851059058197e-09	"Rpl38"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.6739168900604e-13	2.08213947626746	0.283	0.011	5.38473383320363e-09	"Xist"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.39182628454372e-13	0.577431997352928	1	1	8.84425977181414e-09	"Rps5"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.63237314442944e-13	0.596607444962201	1	1	1.5370073038252e-08	"Rpl13"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.28302793914529e-12	-0.784768398673475	0.731	0.967	2.58376166385078e-08	"Klf9"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.51076565433626e-12	-1.69251698419724	0.124	0.505	3.04237987470235e-08	"Foxn3"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.68888885502505e-12	0.976111083821742	0.938	0.859	3.40108437624944e-08	"Rpl31-ps12"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.88574449882234e-12	0.646020769702588	1	1	3.79751227172842e-08	"Rpl37a"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.92250707913336e-12	0.746186373614526	1	1	7.89914475595877e-08	"Rpl41"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.86008137496317e-12	-1.42836876736565	0.228	0.652	1.38148318729008e-07	"Ubn1"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.02936628999572e-12	0.546895551912113	1	1	1.41557378347934e-07	"Rps29"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.70354016930372e-12	-1.19110185043469	0.131	0.516	1.55133891929438e-07	"Col15a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.63597112755052e-11	0.604433084016096	1	1	5.30831865666123e-07	"Rpl23"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.87345546948417e-11	-0.721865326937415	0.786	0.973	9.81416462444722e-07	"Meg3"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.32014168928015e-11	1.43244624954671	1	1	1.07137013338724e-06	"Tpt1"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.25305107982334e-11	-0.763482391167803	0.379	0.728	1.66199942645483e-06	"Col4a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.76900652702619e-11	-1.68510909370812	0.221	0.587	1.76590253441253e-06	"Rian"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.83833228470617e-10	-1.00063042842501	0.283	0.652	3.70203355494128e-06	"Rrbp1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.05215963207398e-10	0.522784309080289	1	1	4.13263906707058e-06	"Rpsa"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.3508961693745e-10	-0.915070790303328	0.517	0.832	4.73423470588636e-06	"Klf6"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.67971421181696e-10	-1.05118343705854	0.303	0.668	7.41020847975699e-06	"Nfib"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.31353474702323e-10	1.75212402592991	0.8	0.663	8.68659627355537e-06	"Crlf1"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.94743344111865e-10	-1.2918751030874	0.097	0.418	9.96314146372473e-06	"Hectd1"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.30851320238729e-10	0.596360989180189	1	1	1.06902838869675e-05	"Rpl10"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.71365218893106e-10	-1.22886056052914	0.055	0.342	1.75475527780694e-05	"Thy1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.08903862320829e-09	-1.35567710055861	0.186	0.522	2.19310597941686e-05	"Kcnq1ot1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.11547957493318e-09	-0.689374205975909	0.745	0.951	2.24635276800045e-05	"Eif4g2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.14125424443049e-09	0.591685060330979	0.993	1	2.29825779743412e-05	"Rps20"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.31526823227065e-09	0.467240584807502	1	1	2.64868716614663e-05	"Rps23"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.47228759417588e-09	1.52929432282332	0.283	0.049	2.96489275715139e-05	"Cfh"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.48437246724883e-09	-1.93391470733591	0.145	0.478	2.9892292745457e-05	"Dag1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.86376663086034e-09	-1.08036022997389	0.248	0.614	3.75325324122655e-05	"Gtpbp4"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.36080501373664e-09	-1.06806069573407	0.228	0.582	6.76798913666285e-05	"Rock2"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.69884747626834e-09	-1.00393913415319	0.172	0.505	9.46253904770918e-05	"Csnk2a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.34313949853348e-09	0.418984744386048	1	1	0.000107600143221467	"Rpl14"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.37036048653906e-09	-2.6250367886227	0.131	0.424	0.000128286319477924	"Edn3"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.18696494122305e-09	-0.658243554789934	0.952	0.995	0.00018500709998635	"H3f3a"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.13057102833331e-08	-0.915399417772006	0.593	0.853	0.000227674393685763	"Hdgf"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.18612712978973e-08	-1.45872653601096	0.186	0.495	0.000238862281397057	"BC005561"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.19211686039814e-08	-0.817810923239536	0.579	0.815	0.000240068493346977	"Top1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.21382973357991e-08	0.623633992056304	1	1	0.000244441031748322	"Rpl31"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.4182932873507e-08	-0.690336151887287	0.372	0.717	0.000285615902206683	"Itgb1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.45246240445522e-08	-1.2614600045338	0.076	0.342	0.000292496879009191	"Vamp3"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.52018988458523e-08	-1.16884388321047	0.131	0.446	0.000306135838957773	"N4bp2l2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.87762320226369e-08	-1.3181896385288	0.186	0.489	0.000378115760471863	"Marcksl1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.05987664919221e-08	-0.954979550411764	0.448	0.766	0.000414817959614328	"Metap2"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.09007334791789e-08	0.541534569724219	1	1	0.000420898970803705	"Mt1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.14102667904296e-08	-0.714651900987159	0.221	0.56	0.000431159952625671	"Gspt1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.19095757985378e-08	0.366642661819619	1	1	0.000441215037430955	"Rpl39"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.43168769641643e-08	-0.851139796942325	0.117	0.424	0.00048969326830434	"Cnot4"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.56543455295432e-08	0.480116887252839	1	1	0.000516627210273942	"Rps17"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.72327229999596e-08	1.30443235436859	0.248	0.043	0.000548412575773187	"S100a4"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.76347421641492e-08	-0.947576713110886	0.469	0.766	0.000556508437701637	"Gnl3"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.96478874085613e-08	-0.898017369712453	0.276	0.62	0.000597049156633608	"Etfa"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.04206681807583e-08	0.545400009339031	1	1	0.000612611415824111	"Rpl12"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.11384382227304e-08	0.455078601760778	1	1	0.000627065868929345	"Rps6"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.12613543734839e-08	-2.83687597993575	0.055	0.299	0.000629541154373219	"Dbp"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.15929206738568e-08	-1.40888843951423	0.138	0.429	0.000636218236530128	"Ash1l"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.26234227255343e-08	0.461059117287089	1	1	0.00065697048684681	"Rpl13a"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.40330925613008e-08	-2.09752580484364	0.021	0.234	0.000685358417999475	"Arhgap5"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.45688468986351e-08	-0.818739406909732	0.386	0.717	0.000696147438844714	"Atp5o"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.55557017187943e-08	-0.619701555096401	0.628	0.886	0.00071602072121308	"Mat2a"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.98306213253933e-08	-0.696475819919523	0.683	0.935	0.00080210905225077	"Eif5"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.21037001898991e-08	0.595101147105733	1	1	0.000847884314424188	"Rps10"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.38022819646753e-08	-0.664398539376608	0.972	1	0.000882090354204632	"Ubb"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.45408054922575e-08	-0.815870372080799	0.255	0.603	0.000896962741003081	"Srrm1"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.46783369024158e-08	-0.60238050443099	1	1	0.000899732348540849	"Gnas"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.83493741140348e-08	0.661408739233462	1	0.995	0.000973659695908433	"Rps27"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.07108153083987e-08	-0.957963165997246	0.276	0.609	0.00102121439868053	"Lmo4"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.07905786436415e-08	0.46532485016197	1	1	0.00102282067272565	"Rps16"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.42317569399108e-08	0.412159498746831	1	1	0.00109211912125592	"Rpl36"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.53277389023282e-08	-0.79100104408267	0.421	0.755	0.00111419000601509	"Ubxn4"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.75397602616324e-08	-0.894866055827309	0.241	0.554	0.00115873569214875	"Snrnp70"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.8205250557069e-08	-0.818968962692969	0.876	0.978	0.00117213733571826	"Hsp90aa1"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.85998891550375e-08	-1.10892345705747	0.248	0.549	0.00118008456780414	"Smarca5"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.18525443013205e-08	-4.71731614593565	0.138	0.391	0.00124558653713999	"Sox11"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.32935585737311e-08	-0.929561797430923	0.297	0.603	0.0012746056825578	"Lrrc58"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.51007333724064e-08	-0.589919570777461	0.793	0.967	0.00131099856865352	"Hmgb1"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.7480579175395e-08	-0.851600743484789	0.421	0.755	0.00135892390343411	"Mtdh"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.93679115021452e-08	-0.953557640001916	0.352	0.674	0.0013969310018302	"Qk"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.99494328926125e-08	-0.960420662487913	0.269	0.587	0.00140864167959143	"Ttc3"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.94680416992353e-08	-0.739163283867995	0.641	0.875	0.0016003274237392	"Rtn4"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.9736273632119e-08	0.50783689149967	1	1	0.00180710907840361	"Rpl27a"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.16154624820764e-08	-0.652616569312626	0.607	0.88	0.00184495218346405	"Tmed2"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.35735968334519e-08	-0.679113285924047	0.234	0.533	0.00188438509303205	"Sdpr"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.07089689275353e-07	0.375718303807787	1	1	0.00215657216262706	"Rpl35a"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.09518438012181e-07	0.505714027595106	1	1	0.00220548230468929	"Rpl9"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.20165475170328e-07	-0.91842295671224	0.228	0.527	0.00241989233898007	"Hn1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.29538438484064e-07	-0.861336359367969	0.221	0.543	0.00260864507419208	"Rnd3"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.38496254673781e-07	-0.596182410172356	0.786	0.978	0.00278903757662061	"Ncl"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.39570343431125e-07	0.445669387713526	1	1	0.002810667576016	"Rps4x"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.47310319564738e-07	0.600875792028175	1	1	0.00296653521539469	"Eef1a1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.69377158583523e-07	6.36715055836997	0.179	0.016	0.00341091721955499	"P2ry14"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.70547258344285e-07	-2.02148556517401	0.028	0.228	0.00343448068853721	"C1qtnf6"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.74603597658483e-07	1.1192203831766	0.421	0.19	0.00351616724964654	"Anxa1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.81233816668023e-07	-0.638519653243419	0.2	0.5	0.00364968660006064	"Col4a2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.90065882437337e-07	-1.24114653754964	0.269	0.565	0.0038275467405231	"Grb10"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.1599955871829e-07	-0.823176971563442	0.09	0.342	0.00434979911346893	"Zfp106"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.20496014967286e-07	-1.6313235886939	0.152	0.429	0.0044403487494112	"Ado"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.43553702355831e-07	-0.974735176015321	0.145	0.435	0.00490468445804172	"Cdk12"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.50828532018679e-07	-0.572281552780123	0.669	0.902	0.00505118497779216	"Serbp1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.69411809674624e-07	0.929151466940574	0.669	0.505	0.00542541502322757	"Rarres2"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.81238523480074e-07	-1.64292742736792	0.055	0.277	0.00566358138584173	"Gpcpd1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.82884189108128e-07	-0.808123120619265	0.352	0.663	0.00569672180025949	"Cald1"	"skeletal muscle satellite cell"	"18m.vs.1m"
2.86466243912045e-07	0.52355975371654	1	1	0.00576885721990075	"Fau"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.33372851501966e-07	-0.594251473164174	0.862	0.951	0.0067134624835466	"Serf2"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.47051405361006e-07	-0.746058873594124	0.248	0.565	0.00698892120115994	"Eif3c"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.4987452410885e-07	-0.630275894071272	0.166	0.462	0.00704577316650401	"Hiat1"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.68134796806632e-07	-1.18627230020541	0.186	0.467	0.00741349853809195	"Bach1"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.68916419981411e-07	-1.01084337231977	0.303	0.625	0.00742923886558566	"Por"	"skeletal muscle satellite cell"	"18m.vs.1m"
3.72454809134904e-07	0.501872514318989	0.993	1	0.00750049494635869	"Gnb2l1"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.67054939913527e-07	-0.649387178466489	0.283	0.614	0.00940555237997861	"Kif5b"	"skeletal muscle satellite cell"	"18m.vs.1m"
4.74951532520132e-07	-1.23895909054698	0.069	0.299	0.00956457396189042	"Eea1"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.46831801929813e-07	-1.3607347462834	0.09	0.332	0.0110120988272626	"Csnk1g3"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.54208070905502e-07	-0.41656684688376	0.255	0.592	0.011160642131895	"Psmd11"	"skeletal muscle satellite cell"	"18m.vs.1m"
5.80878750223406e-07	-0.591399807222945	0.51	0.821	0.011697736271999	"Nedd4"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.63657449459071e-07	-0.696785301101759	0.29	0.614	0.0133647337172068	"Khdrbs1"	"skeletal muscle satellite cell"	"18m.vs.1m"
6.96722309162175e-07	0.354782149990347	1	1	0.0140305938619079	"Rpl23a"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.76191490836934e-07	0.437812683462079	1	1	0.0156309442424742	"Rpl24"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.85136024957916e-07	-1.11277731448664	0.09	0.321	0.0158110692706025	"Eif4g3"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.87881509947006e-07	0.467603511099935	0.993	0.984	0.0158663578473128	"Rpl22"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.93431459278865e-07	-1.09945164555424	0.228	0.5	0.0159781227269578	"Ythdf2"	"skeletal muscle satellite cell"	"18m.vs.1m"
7.96733277795702e-07	-1.48181220412628	0.041	0.245	0.0160446147482499	"Lysmd3"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.3106926741723e-07	-0.544947899650208	0.428	0.734	0.0167360729072482	"Nop58"	"skeletal muscle satellite cell"	"18m.vs.1m"
8.79957608933073e-07	0.44957949421009	1	1	0.0177205863286942	"Rps24"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.03488861719665e-07	-0.762978269126958	0.503	0.788	0.0181944586973106	"Serpinh1"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.49097939525529e-07	-1.72538143616869	0.09	0.321	0.0191129343061651	"Nr1d2"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.74899624753151e-07	-2.01499932044342	0.069	0.288	0.019632528643279	"Pdcd11"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.77204426120806e-07	-0.661050749534861	0.207	0.516	0.0196789427332208	"Tcea1"	"skeletal muscle satellite cell"	"18m.vs.1m"
9.996315676203e-07	-1.9814192849037	0.317	0.598	0.0201305805087376	"Map2k2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.01792327337638e-06	0.451826081457986	1	1	0.0204989388792535	"Rpl3"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.0454863581801e-06	-0.732143716741556	0.186	0.489	0.0210540042810308	"Nipbl"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.0522834676815e-06	-0.534061566079583	0.476	0.793	0.02119088447217	"Hspd1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.06760794663624e-06	-0.830709581651518	0.145	0.413	0.0214994888293606	"Rock1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.07048477710443e-06	0.451819142488803	1	1	0.021557422441329	"Rplp2"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.1461709264033e-06	-0.686774466349762	0.138	0.402	0.0230815901159097	"Kras"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.20942684335272e-06	-0.646499635132343	0.29	0.614	0.0243554377714371	"Nolc1"	"skeletal muscle satellite cell"	"18m.vs.1m"
1.22252949755182e-06	0.409814919417643	1	1	0.0246192990216985	"Rps14"	"skeletal muscle satellite cell"	"18m.vs.1m"
